user_id,item_id,rating
145,75,5.0
60,94,4.6
98,76,1.0
198,112,1.3
115,16,4.8
41,18,1.8
167,8,4.7
72,26,2.5
75,37,4.3
127,138,3.4
54,93,1.1
14,119,3.6
101,117,3.7
199,108,3.1
156,36,1.0
116,148,2.9
185,87,3.0
14,100,5.0
87,110,2.5
37,56,5.0
190,111,5.0
160,40,4.8
134,0,1.0
146,133,4.1
179,120,2.6
155,52,4.9
62,35,5.0
72,79,3.6
80,114,1.2
75,55,2.1
142,27,3.2
134,82,1.8
126,89,1.4
167,59,5.0
8,29,3.1
38,79,3.7
7,117,4.1
59,126,4.8
184,1,4.7
81,76,1.0
19,73,5.0
196,67,5.0
96,99,4.0
61,104,3.9
154,100,4.1
64,133,3.3
110,20,1.9
55,1,5.0
10,95,5.0
139,70,1.8
112,65,2.9
199,66,5.0
184,42,2.8
23,62,5.0
11,7,5.0
85,138,2.4
176,95,5.0
189,33,4.4
60,65,3.6
86,94,5.0
119,31,3.9
59,44,5.0
63,35,5.0
118,46,2.5
181,50,2.5
184,62,5.0
102,128,5.0
91,34,1.6
130,19,5.0
157,71,5.0
53,14,1.8
161,21,2.5
20,25,1.0
180,123,2.2
153,13,5.0
4,69,5.0
154,82,2.5
56,89,2.7
6,43,3.5
97,43,2.3
19,70,1.2
40,53,5.0
194,23,4.9
74,111,3.8
112,60,1.3
122,36,1.7
105,129,1.4
75,6,4.3
48,77,5.0
1,145,1.4
159,11,2.0
180,19,4.1
34,13,4.9
59,113,4.6
95,44,5.0
55,93,4.2
14,96,3.7
107,26,4.4
75,3,1.5
50,97,3.1
66,72,5.0
171,68,1.6
33,13,5.0
7,33,2.9
163,118,2.3
72,15,1.4
147,41,4.4
157,68,5.0
5,124,1.4
90,97,2.1
125,49,4.8
64,39,2.3
114,53,5.0
46,59,5.0
106,136,5.0
170,111,4.7
197,21,3.5
39,135,5.0
117,105,1.7
112,88,5.0
96,149,1.0
107,97,4.0
79,57,3.2
173,0,1.7
199,76,1.5
50,101,1.3
82,69,4.4
108,148,3.1
28,98,1.0
48,8,3.7
80,11,2.6
136,84,1.0
199,63,4.6
146,14,1.9
134,8,2.3
54,15,1.0
55,47,2.0
33,84,3.6
183,0,3.1
173,62,4.0
33,2,5.0
68,0,2.0
187,63,4.8
148,71,4.5
92,49,4.5
172,114,1.0
148,61,1.0
173,139,2.9
79,138,1.9
170,53,5.0
60,17,1.3
66,106,2.6
50,105,4.2
168,68,4.0
150,45,5.0
32,36,3.5
34,34,1.0
176,19,5.0
108,4,1.8
158,60,1.0
124,123,2.3
115,48,5.0
43,61,1.1
36,125,1.0
25,103,3.4
86,2,5.0
142,126,4.1
68,16,3.8
5,106,3.3
53,43,4.4
20,20,1.0
139,5,5.0
112,115,2.7
62,52,5.0
43,36,1.0
139,54,3.8
32,148,4.8
30,133,4.3
75,4,2.4
177,92,5.0
16,117,3.9
185,90,3.2
100,62,5.0
130,119,4.3
14,110,1.8
58,95,5.0
34,115,3.9
56,108,2.5
133,137,4.1
57,66,4.6
109,97,3.0
95,6,5.0
93,56,5.0
93,134,5.0
109,5,5.0
22,76,1.0
142,33,2.1
144,130,5.0
161,42,1.6
30,75,5.0
43,127,1.9
183,127,3.0
132,135,4.0
107,142,2.0
10,66,5.0
158,117,3.7
144,71,5.0
35,134,3.9
160,61,2.4
11,110,1.9
194,2,5.0
174,89,4.2
23,88,5.0
101,21,2.7
123,106,3.7
94,146,5.0
40,128,5.0
165,143,3.3
156,136,3.7
26,19,4.3
139,90,1.4
177,132,5.0
181,132,5.0
156,138,1.7
7,67,4.5
77,112,2.9
148,118,2.2
33,64,4.0
107,34,1.6
88,18,1.0
143,95,5.0
30,72,5.0
7,129,1.0
109,134,5.0
45,61,1.0
132,27,2.4
165,101,1.0
161,10,2.7
124,41,4.1
24,44,5.0
159,99,4.0
176,62,5.0
5,96,3.2
149,22,3.9
112,113,4.9
136,62,3.4
83,90,4.5
183,57,5.0
59,28,3.1
172,28,3.0
150,34,2.3
52,58,4.1
155,105,4.6
67,33,2.0
139,116,3.9
170,135,5.0
183,55,3.5
113,86,2.4
164,142,3.7
74,29,2.0
144,56,4.8
0,119,3.5
34,5,5.0
153,140,4.4
191,13,5.0
147,32,5.0
77,72,5.0
193,35,5.0
23,81,2.3
37,42,2.1
106,140,2.5
103,52,5.0
20,95,5.0
41,107,5.0
185,130,5.0
70,147,2.0
165,87,1.7
20,109,3.3
123,147,1.0
96,109,3.2
66,119,2.6
88,119,3.4
178,55,2.5
46,19,5.0
28,1,3.4
117,21,1.2
88,130,5.0
187,132,5.0
8,61,1.0
138,44,5.0
116,123,1.6
6,9,4.8
90,71,4.4
123,89,2.6
101,11,3.5
16,105,4.4
156,17,1.0
69,111,5.0
38,147,1.8
185,40,4.4
22,59,2.2
67,63,5.0
21,104,2.3
174,41,5.0
101,136,5.0
88,120,1.6
30,18,1.2
10,12,5.0
69,16,4.0
69,2,5.0
54,80,1.4
192,47,2.2
67,35,5.0
18,61,3.0
11,51,3.1
147,12,3.7
65,139,3.4
174,69,5.0
108,101,1.0
14,125,1.9
151,97,2.8
82,92,3.7
65,131,3.5
32,3,3.0
53,32,5.0
24,146,2.4
199,110,2.0
169,81,1.6
179,115,2.5
20,124,1.0
66,109,3.0
38,73,5.0
93,126,5.0
45,22,3.7
46,7,5.0
30,34,1.0
187,15,2.0
158,81,1.8
146,138,3.6
55,2,5.0
180,32,5.0
170,24,1.9
140,56,3.3
12,30,5.0
66,19,4.6
156,96,4.2
93,83,1.3
189,97,3.6
50,26,4.7
125,126,5.0
195,77,5.0
186,41,4.6
176,97,3.9
39,6,3.7
27,10,3.1
113,37,5.0
191,39,3.2
110,129,2.8
89,9,4.9
105,33,3.2
72,25,1.0
176,60,2.8
145,25,1.5
49,22,5.0
145,116,5.0
52,14,1.0
183,125,2.6
133,60,1.2
48,82,3.6
81,11,1.6
15,134,3.0
161,39,2.6
131,57,4.3
146,104,2.7
141,110,2.6
7,76,1.0
11,77,4.5
28,119,3.7
36,39,2.6
147,33,3.3
72,16,3.2
28,49,4.3
27,6,3.8
147,45,4.8
76,68,3.4
52,66,5.0
34,64,5.0
175,86,2.0
143,123,1.4
100,145,2.5
30,147,1.0
102,17,2.7
65,27,2.1
58,23,5.0
53,52,5.0
199,90,3.4
17,14,1.4
48,111,4.3
24,34,1.8
88,21,2.7
102,66,5.0
29,67,5.0
32,78,3.1
196,12,4.5
13,115,2.9
124,56,4.6
86,92,5.0
88,28,1.9
80,95,4.9
195,40,5.0
133,28,2.8
50,100,5.0
166,111,4.1
96,98,1.6
117,140,1.0
15,56,2.3
10,62,5.0
194,135,5.0
135,148,2.5
130,94,5.0
47,132,5.0
137,12,2.8
10,93,3.4
100,110,4.0
81,88,4.9
172,3,2.1
116,98,1.0
69,90,3.0
134,111,3.9
154,27,1.7
184,3,1.7
149,21,3.0
17,114,1.5
174,51,5.0
178,65,3.1
146,96,4.9
168,98,1.0
80,41,2.9
66,34,1.0
62,111,5.0
52,132,5.0
154,10,3.0
62,44,5.0
179,33,2.0
138,64,3.0
100,35,5.0
196,10,3.8
159,124,1.2
131,51,4.1
29,115,3.5
114,7,5.0
151,79,3.6
167,90,3.7
76,121,1.0
124,54,4.6
196,95,5.0
196,114,1.0
182,72,5.0
185,115,4.4
124,15,1.9
94,99,5.0
178,100,4.9
93,112,1.6
117,37,4.8
121,7,5.0
185,39,4.1
129,7,5.0
137,90,1.0
172,147,2.6
53,123,1.8
15,126,2.5
13,30,3.7
89,6,4.6
119,44,4.4
121,60,3.3
35,78,1.9
100,89,3.8
180,78,1.4
21,52,3.9
35,51,2.3
19,138,1.9
176,17,3.8
7,69,5.0
130,128,4.5
67,85,2.3
100,113,5.0
98,27,3.0
97,10,1.8
35,99,3.2
174,107,5.0
134,12,2.4
65,80,1.4
48,132,5.0
42,105,4.9
4,32,5.0
171,129,1.0
42,106,5.0
137,64,3.4
23,2,5.0
85,47,1.4
135,96,4.1
11,8,3.5
139,69,5.0
28,21,3.0
60,49,3.6
125,35,5.0
195,53,5.0
50,34,1.0
90,113,4.0
97,82,1.3
45,110,2.5
195,129,1.1
54,130,5.0
128,132,4.9
199,23,4.9
64,12,3.2
19,28,2.3
196,40,4.4
54,42,1.0
144,147,3.7
65,33,1.0
197,110,2.0
21,20,1.0
56,104,2.8
13,126,5.0
183,110,2.8
116,133,4.8
43,99,5.0
195,137,5.0
102,0,3.0
36,110,1.1
21,107,4.2
197,102,5.0
14,80,2.3
129,148,5.0
155,111,5.0
86,48,5.0
183,77,5.0
154,88,5.0
133,96,4.0
59,140,2.8
155,113,5.0
179,131,3.5
75,90,1.9
58,100,5.0
159,73,5.0
95,146,2.8
144,63,5.0
24,99,5.0
151,92,3.8
35,92,2.8
111,8,3.7
19,117,3.9
52,70,2.2
185,9,4.7
98,36,1.7
139,21,3.1
98,107,4.1
150,40,5.0
58,54,4.8
198,77,4.9
172,2,5.0
65,20,1.0
165,141,3.1
105,37,5.0
122,77,3.7
114,123,3.9
72,82,2.1
35,79,2.7
85,148,4.2
9,6,4.5
84,103,3.4
30,26,4.1
75,132,5.0
66,120,1.0
155,104,3.8
184,43,3.9
34,141,3.3
169,124,1.2
122,84,1.8
175,10,3.6
180,52,4.4
34,8,3.4
4,142,2.7
25,71,5.0
38,104,2.9
18,4,3.3
10,10,5.0
84,122,2.7
41,85,1.9
57,123,1.0
105,120,4.3
52,102,4.5
101,128,4.4
19,14,1.0
95,114,3.3
24,1,3.8
164,33,3.6
143,83,1.0
120,72,5.0
127,1,3.4
185,22,5.0
149,4,2.2
85,120,3.5
101,138,3.2
142,127,2.3
15,67,3.0
35,98,1.0
25,147,1.8
175,8,4.6
196,69,5.0
72,14,1.0
163,100,4.8
118,143,1.9
34,65,3.9
137,50,1.1
40,42,3.9
28,22,5.0
52,143,2.4
143,8,4.1
55,103,5.0
48,123,1.6
79,31,4.5
87,124,2.1
43,63,4.9
153,10,5.0
165,113,5.0
52,28,2.4
190,42,2.6
153,53,5.0
173,45,4.7
30,33,1.9
129,75,5.0
107,90,3.6
172,44,4.7
131,146,1.4
19,133,4.4
60,143,2.8
165,40,5.0
83,34,1.4
66,127,1.1
157,109,5.0
167,47,1.8
192,46,4.9
190,91,4.2
83,92,4.5
14,62,4.2
181,71,5.0
101,43,2.8
4,95,5.0
68,87,2.2
149,100,4.3
92,118,2.1
83,40,5.0
139,118,2.6
87,118,2.3
175,81,2.6
1,12,4.3
15,16,2.2
164,138,5.0
51,142,1.6
80,25,1.0
36,90,1.7
9,121,1.0
60,61,1.8
56,27,3.5
141,53,5.0
141,50,3.5
101,17,2.3
41,117,3.5
64,2,5.0
84,57,4.2
63,148,4.7
136,24,1.0
91,92,5.0
52,114,1.0
140,98,1.0
42,39,5.0
11,33,2.2
179,15,1.3
43,114,1.2
35,16,2.3
136,90,1.4
160,43,4.2
157,0,4.3
114,114,3.7
86,105,4.6
34,41,4.1
70,56,3.5
185,27,3.7
183,78,2.7
192,41,4.8
66,39,2.8
126,10,3.0
154,123,1.1
126,98,1.0
8,103,4.6
37,2,5.0
85,3,1.0
155,76,1.0
126,100,3.9
88,47,1.0
69,85,1.7
50,144,2.5
25,126,4.2
97,81,1.1
144,28,4.7
162,72,5.0
65,66,4.0
148,15,1.0
21,37,5.0
191,100,4.4
46,96,5.0
152,123,1.0
124,19,5.0
118,105,1.6
109,123,2.5
62,76,1.0
157,100,5.0
29,12,4.6
136,107,4.0
170,54,4.0
95,67,5.0
82,6,3.9
36,2,5.0
45,35,4.7
176,10,5.0
58,133,5.0
14,47,1.6
120,70,3.1
32,105,5.0
137,22,1.8
194,12,4.0
32,25,1.5
143,69,4.6
197,98,1.2
174,63,5.0
105,82,3.7
51,127,2.7
47,26,3.7
99,41,4.6
181,85,1.0
168,1,4.1
94,115,5.0
143,124,1.0
102,79,4.5
51,86,2.3
165,16,2.1
139,72,5.0
135,142,1.0
170,141,3.5
56,47,1.0
120,116,4.5
198,135,4.2
116,41,3.4
14,143,3.8
128,28,1.5
41,23,3.1
84,15,1.8
159,74,4.6
49,123,2.7
2,79,3.8
31,101,1.0
3,1,4.3
140,127,2.2
115,80,4.8
152,124,1.0
31,74,2.7
178,98,1.0
40,75,5.0
104,29,3.2
179,127,2.1
168,64,4.6
176,49,5.0
113,52,4.7
181,70,2.1
45,105,3.5
1,100,5.0
196,145,1.4
100,120,3.9
142,53,4.6
161,100,4.7
77,59,5.0
133,86,2.5
199,58,5.0
28,62,4.3
183,49,3.7
57,126,3.5
37,23,3.5
14,134,4.1
181,43,2.6
35,110,1.0
13,59,4.6
36,96,3.7
60,130,5.0
171,19,2.8
168,6,3.6
56,138,2.4
140,58,3.8
147,101,1.5
99,100,5.0
61,37,5.0
154,144,1.0
106,24,1.1
31,51,3.4
178,38,2.1
71,19,5.0
67,71,5.0
25,27,3.8
17,110,2.8
5,53,4.8
98,19,5.0
154,33,2.1
120,86,2.8
170,114,2.2
152,51,1.9
26,65,3.6
84,65,2.8
174,15,2.8
71,34,1.0
183,24,1.1
51,93,4.4
102,54,3.6
71,56,3.6
127,54,3.4
29,33,2.7
97,127,1.0
131,80,3.9
98,139,3.7
101,28,4.3
140,114,1.0
45,48,4.7
199,93,2.4
109,117,3.7
179,107,4.2
135,9,3.3
1,55,1.7
146,32,5.0
162,100,5.0
104,133,4.5
163,36,1.4
20,51,4.9
148,69,3.7
175,69,4.8
16,3,1.1
1,141,3.2
110,124,3.7
89,17,2.5
155,147,2.1
44,41,4.9
144,1,5.0
60,116,4.1
28,72,5.0
83,22,5.0
59,145,1.2
170,15,1.5
173,74,3.8
136,139,2.1
140,23,3.5
182,75,5.0
66,138,1.7
194,64,3.8
91,128,5.0
185,122,3.3
140,8,3.4
16,115,3.5
74,34,1.0
36,8,2.8
181,38,2.2
160,35,5.0
188,14,2.1
5,5,4.6
111,13,5.0
81,7,5.0
130,115,5.0
98,35,5.0
106,44,5.0
24,129,1.1
76,16,2.0
176,98,2.1
114,119,5.0
149,146,1.3
122,26,2.6
33,38,3.8
68,85,1.7
9,129,1.0
165,79,4.4
135,82,2.0
77,120,2.7
50,147,2.1
149,5,5.0
173,32,5.0
20,21,3.1
35,56,4.3
194,85,2.1
42,66,5.0
116,30,3.6
134,129,1.0
184,22,4.5
40,19,5.0
199,65,4.2
140,101,1.0
133,141,2.8
108,40,4.4
68,145,1.3
79,77,4.0
140,9,4.1
96,92,3.6
5,25,1.0
111,62,4.3
122,138,2.4
198,57,4.6
135,50,2.9
53,25,1.1
42,108,4.1
150,49,5.0
155,123,1.1
40,49,5.0
109,59,4.4
6,121,1.9
60,55,2.4
186,47,1.1
34,92,3.8
54,35,3.8
2,40,3.6
158,71,4.3
80,136,4.5
71,64,4.4
98,57,4.2
3,104,2.7
90,27,2.4
156,70,1.6
54,7,3.4
169,103,3.7
80,89,2.2
155,12,4.3
186,136,4.2
143,38,3.4
148,64,4.6
65,68,2.0
110,139,5.0
75,12,3.3
188,18,3.2
73,15,2.0
110,47,2.6
162,126,5.0
51,85,1.5
166,114,1.0
6,120,2.4
49,114,3.2
85,119,3.0
155,83,2.9
24,78,3.8
12,50,4.4
141,104,2.7
60,111,4.0
69,146,1.2
157,65,5.0
163,143,3.2
56,53,5.0
176,57,5.0
177,33,4.2
6,29,4.9
92,25,1.0
93,102,4.3
86,74,5.0
70,109,3.3
103,5,5.0
142,109,2.9
103,91,2.7
7,103,4.6
189,49,4.4
11,94,3.5
81,124,1.1
15,72,5.0
24,57,5.0
41,31,3.2
9,49,3.9
155,125,2.4
63,94,4.2
61,1,2.5
159,43,2.5
86,0,3.0
88,42,1.3
121,10,4.7
96,108,2.9
47,3,1.4
149,24,1.0
95,61,2.9
87,57,5.0
81,73,5.0
106,114,1.5
49,12,4.6
149,35,5.0
24,93,3.3
31,17,2.1
179,54,2.2
93,65,3.1
87,122,3.8
71,125,2.0
56,6,4.3
98,32,5.0
174,94,5.0
194,86,1.8
156,77,4.3
157,77,5.0
116,62,3.3
103,53,5.0
190,0,3.2
21,41,3.1
131,122,4.2
84,108,1.0
142,0,2.0
45,66,5.0
179,76,1.0
190,127,2.7
69,128,5.0
55,136,5.0
137,124,1.0
125,101,1.1
172,77,5.0
77,5,5.0
190,15,2.2
92,113,5.0
122,142,1.0
40,60,4.0
101,142,1.3
112,20,1.0
63,22,4.2
167,101,2.0
3,62,4.6
29,25,1.0
28,149,1.0
43,50,3.7
125,79,4.2
68,11,3.1
154,133,3.8
84,119,2.9
198,119,2.1
48,81,1.8
149,33,2.1
10,51,4.3
71,134,5.0
91,99,5.0
195,63,5.0
119,93,1.4
181,42,1.0
123,138,1.5
71,87,2.8
120,148,3.8
40,115,4.3
75,124,1.0
100,123,2.9
126,127,1.0
2,134,5.0
141,9,5.0
68,113,4.5
37,145,1.3
46,57,5.0
157,47,3.2
43,115,4.0
165,112,1.9
98,9,4.5
43,94,5.0
166,5,4.1
5,35,4.2
179,148,2.9
96,84,1.8
114,50,5.0
3,73,5.0
19,36,1.6
168,112,2.9
80,101,1.0
168,103,5.0
23,86,2.4
25,115,3.7
167,129,2.7
66,29,1.8
172,65,2.7
90,60,1.7
190,128,4.8
1,65,2.9
20,91,3.4
179,95,5.0
195,16,4.3
110,15,3.9
193,71,5.0
57,137,3.4
159,16,1.9
178,143,3.3
163,69,4.1
88,142,1.0
138,77,4.0
115,74,4.7
199,73,5.0
99,24,2.7
78,51,4.3
101,106,3.5
152,67,4.0
137,51,3.6
24,33,3.9
108,127,1.5
193,24,3.1
8,117,3.5
61,36,1.7
175,75,5.0
121,106,3.3
10,23,5.0
131,28,3.5
117,39,2.7
164,144,3.2
84,52,4.4
86,130,5.0
70,144,1.0
63,101,1.0
0,115,5.0
9,133,4.3
173,22,4.5
197,100,5.0
113,1,3.2
96,116,4.3
82,146,1.0
146,106,3.5
178,6,4.2
68,36,1.9
79,134,3.5
162,98,1.5
49,109,5.0
166,28,1.5
137,120,1.4
195,47,1.9
2,97,2.6
23,137,4.8
198,87,1.5
10,6,4.3
5,47,1.2
192,6,3.6
62,31,4.8
170,85,1.7
33,103,4.6
20,57,5.0
9,59,4.6
131,87,2.0
85,122,4.3
29,142,1.5
16,111,4.4
58,65,4.9
132,101,1.0
145,140,1.6
73,82,2.6
31,82,1.9
171,45,3.5
66,92,2.7
116,105,3.3
179,145,1.0
45,18,1.6
24,7,5.0
57,65,2.6
143,59,3.9
148,66,5.0
171,54,2.0
81,74,3.7
49,47,3.6
66,128,2.7
44,102,4.6
11,23,2.5
192,29,3.7
117,51,2.5
123,8,3.4
100,8,5.0
146,0,2.3
99,49,5.0
87,115,3.6
93,120,2.6
9,114,1.4
62,134,5.0
106,96,3.7
88,134,3.9
8,0,2.3
144,37,5.0
91,114,2.9
155,7,5.0
181,146,1.0
85,100,4.7
119,141,2.0
126,48,3.7
85,86,2.2
138,142,1.1
11,103,3.6
157,53,5.0
44,30,3.7
29,146,2.0
22,66,4.2
75,84,1.4
176,51,5.0
15,105,1.8
181,122,3.5
142,83,1.0
62,117,4.2
194,104,3.7
169,144,1.0
107,76,1.3
144,86,3.9
125,13,5.0
196,59,3.8
152,88,3.9
41,144,1.0
53,110,3.1
10,3,3.0
78,60,2.5
64,145,1.0
76,145,1.0
50,124,2.1
9,126,4.3
189,58,4.7
14,20,1.0
22,105,1.8
155,146,1.0
104,100,5.0
30,55,2.1
47,143,3.8
154,119,2.9
128,139,3.7
196,5,5.0
11,64,3.6
35,4,1.0
101,61,1.0
176,13,5.0
164,54,4.1
104,103,4.0
132,138,1.7
75,79,4.0
175,142,3.0
41,143,3.2
195,128,4.2
34,10,4.6
45,106,3.7
147,130,5.0
35,43,2.2
140,141,1.9
141,126,4.8
85,80,2.6
196,63,4.8
193,102,5.0
86,55,3.4
54,65,1.7
137,112,1.0
2,47,1.0
71,133,4.8
98,23,4.6
53,57,5.0
149,51,3.9
82,59,3.4
172,8,2.9
67,17,1.5
54,135,3.9
41,54,2.4
57,47,1.0
34,21,4.1
49,149,2.4
179,92,2.4
141,145,1.0
47,10,3.2
99,74,5.0
38,133,4.1
167,103,5.0
134,6,2.5
13,87,2.4
56,0,2.6
125,42,2.9
179,56,2.9
12,22,5.0
116,145,1.0
74,144,1.0
74,3,1.0
140,128,3.7
134,48,4.1
15,43,1.0
171,8,2.3
82,45,3.8
139,9,4.2
119,7,3.9
130,82,3.4
94,70,5.0
61,101,1.1
85,51,4.2
118,67,3.5
70,10,4.1
5,58,4.4
32,147,4.1
99,102,5.0
172,81,1.7
42,28,4.8
6,125,2.1
157,79,5.0
105,42,3.7
47,93,2.7
164,62,5.0
140,39,2.4
97,12,3.0
133,138,2.6
151,144,1.4
149,129,1.0
155,15,1.7
171,104,1.1
18,55,3.3
123,121,1.0
48,96,4.9
92,43,3.5
185,91,4.5
48,91,4.0
32,7,5.0
19,108,1.7
134,125,1.3
171,57,3.1
156,49,4.7
27,134,4.0
164,66,5.0
57,128,2.9
181,7,5.0
153,106,4.6
136,30,3.6
79,143,1.9
110,64,5.0
110,21,4.8
78,73,5.0
144,7,5.0
168,131,5.0
187,35,4.3
29,3,2.6
80,34,1.0
151,61,1.0
31,128,3.5
109,44,5.0
27,4,1.0
20,123,1.8
174,26,4.3
78,37,5.0
121,69,5.0
116,146,1.0
37,93,2.8
37,116,5.0
53,70,3.7
51,59,5.0
9,140,1.6
67,66,5.0
106,92,3.8
157,22,5.0
156,127,1.7
6,83,1.7
12,143,4.9
101,143,4.1
40,47,2.8
175,126,5.0
191,132,5.0
132,59,4.3
35,112,1.5
82,1,2.9
104,46,3.8
57,136,4.2
59,141,3.6
101,93,3.4
47,85,2.5
163,43,2.9
9,74,4.1
154,90,1.7
135,128,3.8
86,147,3.7
16,79,3.1
174,67,5.0
178,59,4.1
151,129,1.0
170,138,2.4
171,146,1.0
185,7,5.0
124,37,5.0
69,103,4.8
19,10,3.5
154,104,3.0
73,65,2.9
119,61,1.0
186,72,5.0
141,106,4.1
43,70,1.9
98,122,4.3
124,116,5.0
160,29,4.8
174,143,3.9
199,121,1.3
23,122,3.6
102,126,5.0
138,147,1.0
94,100,5.0
24,88,5.0
115,93,4.2
117,127,1.0
9,137,5.0
11,52,4.0
12,23,5.0
156,25,1.0
16,8,4.2
63,0,2.4
134,140,1.0
140,66,4.1
92,93,3.5
113,41,4.2
175,12,5.0
32,21,4.3
92,18,2.3
103,102,5.0
35,122,2.4
137,129,1.0
68,144,1.5
34,46,4.4
154,47,1.0
183,141,3.0
2,129,1.0
185,148,4.8
60,119,3.5
25,42,1.6
58,8,4.7
69,27,3.9
195,89,2.5
15,130,5.0
101,39,3.1
199,135,5.0
184,76,1.6
122,65,2.2
56,69,5.0
70,16,3.4
21,120,1.6
159,136,4.0
150,125,3.8
139,139,3.6
57,15,1.5
58,113,5.0
52,6,3.8
188,115,4.9
108,71,5.0
166,56,3.2
59,32,5.0
185,12,4.5
25,37,5.0
100,125,4.1
184,135,5.0
67,18,2.2
46,148,4.5
149,59,3.6
143,47,1.0
181,37,5.0
167,131,5.0
22,45,3.1
194,45,4.8
118,92,2.5
33,113,5.0
15,127,1.0
149,29,2.6
137,24,1.0
50,137,5.0
131,71,5.0
141,42,2.8
78,114,2.4
57,82,2.4
59,86,2.1
106,133,4.9
69,61,1.0
128,1,1.9
59,70,2.3
2,33,1.4
28,12,4.3
94,13,5.0
187,93,3.1
46,33,3.5
76,31,3.9
82,73,5.0
91,3,3.7
150,88,5.0
136,0,1.8
190,35,4.5
100,108,2.8
153,126,5.0
187,140,2.3
53,118,3.2
79,107,4.5
79,2,3.9
178,34,1.0
119,0,1.2
165,2,5.0
112,7,4.5
144,112,2.8
102,33,3.2
112,141,2.4
112,131,4.6
99,0,4.7
48,39,3.2
55,88,5.0
130,126,5.0
133,111,4.9
135,29,2.8
149,65,2.8
191,73,5.0
